2.000000e-02	1.058823e+01
2.057958e-02	1.062612e+01
2.117596e-02	1.066511e+01
2.178963e-02	1.070523e+01
2.242107e-02	1.074651e+01
2.307082e-02	1.078899e+01
2.373939e-02	1.078259e+01
2.442734e-02	1.073585e+01
2.513523e-02	1.068776e+01
2.586363e-02	1.063828e+01
2.661314e-02	1.058736e+01
2.738436e-02	1.053497e+01
2.817794e-02	1.048106e+01
2.899452e-02	1.042559e+01
2.983476e-02	1.036851e+01
3.069934e-02	1.030863e+01
3.158899e-02	1.024548e+01
3.250441e-02	1.018049e+01
3.344636e-02	1.011362e+01
3.441561e-02	1.004482e+01
3.541295e-02	9.974016e+00
3.643919e-02	9.901164e+00
3.749517e-02	9.826201e+00
3.858175e-02	9.749065e+00
3.969982e-02	9.678264e+00
4.085029e-02	9.625695e+00
4.203410e-02	9.571603e+00
4.325222e-02	9.515943e+00
4.450563e-02	9.458670e+00
4.579537e-02	9.399738e+00
4.712249e-02	9.339097e+00
4.848806e-02	9.276699e+00
4.989321e-02	9.212493e+00
5.133907e-02	9.157090e+00
5.282684e-02	9.152664e+00
5.435772e-02	9.148110e+00
5.593296e-02	9.143423e+00
5.755386e-02	9.138601e+00
5.922172e-02	9.133638e+00
6.093792e-02	9.128532e+00
6.270386e-02	9.123279e+00
6.452097e-02	9.117872e+00
6.639073e-02	9.112183e+00
6.831469e-02	9.103347e+00
7.029439e-02	9.094256e+00
7.233147e-02	9.084900e+00
7.442758e-02	9.075274e+00
7.658443e-02	9.065369e+00
7.880379e-02	9.055176e+00
8.108746e-02	9.044688e+00
8.343731e-02	9.033897e+00
8.585526e-02	9.022792e+00
8.834328e-02	9.011805e+00
9.090340e-02	9.000543e+00
9.353771e-02	8.988954e+00
9.624836e-02	8.977029e+00
9.903757e-02	8.964759e+00
1.019076e-01	8.952133e+00
1.048608e-01	8.939141e+00
1.078996e-01	8.925773e+00
1.110264e-01	8.912017e+00
1.142439e-01	8.899809e+00
1.175546e-01	8.887795e+00
1.209612e-01	8.875433e+00
1.244666e-01	8.862713e+00
1.280735e-01	8.849624e+00
1.317850e-01	8.836156e+00
1.356040e-01	8.822297e+00
1.395337e-01	8.808037e+00
1.435773e-01	8.793364e+00
1.477381e-01	8.780288e+00
1.520194e-01	8.767923e+00
1.564248e-01	8.755200e+00
1.609579e-01	8.742109e+00
1.656223e-01	8.728637e+00
1.704219e-01	8.714776e+00
1.753606e-01	8.700513e+00
1.804424e-01	8.685836e+00
1.856715e-01	8.670734e+00
1.910521e-01	8.642256e+00
1.965887e-01	8.601015e+00
2.022857e-01	8.558579e+00
2.081478e-01	8.514913e+00
2.141797e-01	8.469982e+00
2.203865e-01	8.423748e+00
2.267731e-01	8.376175e+00
2.333448e-01	8.327224e+00
2.401070e-01	8.276853e+00
2.470651e-01	8.191307e+00
2.542248e-01	8.050747e+00
2.615921e-01	7.906114e+00
2.691728e-01	7.757289e+00
2.769732e-01	7.604152e+00
2.849997e-01	7.446577e+00
2.932588e-01	7.284435e+00
3.017572e-01	7.117595e+00
3.105019e-01	6.945920e+00
3.195000e-01	6.786157e+00
3.287588e-01	6.669292e+00
3.382860e-01	6.549040e+00
3.480893e-01	6.425303e+00
3.581766e-01	6.297980e+00
3.685563e-01	6.166968e+00
3.792368e-01	6.032159e+00
3.902268e-01	5.893443e+00
4.015352e-01	5.750707e+00
4.131714e-01	5.611081e+00
4.251448e-01	5.514278e+00
4.374652e-01	5.414669e+00
4.501426e-01	5.312174e+00
4.631874e-01	5.206708e+00
4.766102e-01	5.098187e+00
4.904220e-01	4.986520e+00
5.046340e-01	4.871618e+00
5.192579e-01	4.753385e+00
5.343056e-01	4.632002e+00
5.497894e-01	4.552055e+00
5.657219e-01	4.469792e+00
5.821160e-01	4.385145e+00
5.989853e-01	4.298045e+00
6.163434e-01	4.208420e+00
6.342046e-01	4.116199e+00
6.525833e-01	4.021305e+00
6.714947e-01	3.923661e+00
6.909541e-01	3.823187e+00
7.109774e-01	3.752757e+00
7.315810e-01	3.684983e+00
7.527816e-01	3.615245e+00
7.745967e-01	3.543486e+00
7.970439e-01	3.469647e+00
8.201416e-01	3.393669e+00
8.439087e-01	3.315489e+00
8.683645e-01	3.235043e+00
8.935290e-01	3.152267e+00
9.194228e-01	3.090358e+00
9.460669e-01	3.034632e+00
9.734832e-01	2.977291e+00
1.001694e+00	2.918289e+00
1.030722e+00	2.857576e+00
1.060592e+00	2.795105e+00
1.091327e+00	2.730822e+00
1.122953e+00	2.664677e+00
1.155495e+00	2.596616e+00
1.188980e+00	2.542470e+00
1.223436e+00	2.496716e+00
1.258890e+00	2.449636e+00
1.295372e+00	2.401191e+00
1.332911e+00	2.351343e+00
1.371538e+00	2.300050e+00
1.411284e+00	2.247271e+00
1.452182e+00	2.192963e+00
1.494265e+00	2.137080e+00
1.537567e+00	2.098529e+00
1.582125e+00	2.078978e+00
1.627974e+00	2.058861e+00
1.675151e+00	2.038161e+00
1.723696e+00	2.016860e+00
1.773647e+00	1.994943e+00
1.825046e+00	1.972390e+00
1.877934e+00	1.949184e+00
1.932356e+00	1.925305e+00
1.988354e+00	1.904405e+00
2.045975e+00	1.889539e+00
2.105265e+00	1.874243e+00
2.166274e+00	1.858503e+00
2.229051e+00	1.842307e+00
2.293647e+00	1.825642e+00
2.360116e+00	1.808494e+00
2.428510e+00	1.790849e+00
2.498886e+00	1.772693e+00
2.571302e+00	1.755272e+00
2.645816e+00	1.741634e+00
2.722490e+00	1.727602e+00
2.801386e+00	1.713162e+00
2.882568e+00	1.698305e+00
2.966102e+00	1.683016e+00
3.052058e+00	1.667285e+00
3.140504e+00	1.651098e+00
3.231513e+00	1.634442e+00
3.325160e+00	1.617810e+00
3.421521e+00	1.605299e+00
3.520674e+00	1.592426e+00
3.622700e+00	1.579179e+00
3.727683e+00	1.565549e+00
3.835708e+00	1.551524e+00
3.946864e+00	1.537092e+00
4.061241e+00	1.522243e+00
4.178933e+00	1.506963e+00
4.300035e+00	1.491240e+00
4.424647e+00	1.479629e+00
4.552870e+00	1.467819e+00
4.684808e+00	1.455667e+00
4.820571e+00	1.443163e+00
