0.0  	0.0
0.085	0.025035311
0.086	0.030155367
0.087	0.034392655
0.088	0.035981638
0.089	0.039689266
0.090	0.049223164
0.091	0.067584746
0.092	0.095303672
0.093	0.121433616
0.094	0.144915254
0.095	0.165925141
0.096	0.187817797
0.097	0.191878531
0.098	0.117902542
0.099	-0.028637006
0.100	-0.077189266
0.101	-0.053177966
0.102	-0.022987288
0.103	-0.005685028
0.105	-0.014336158
0.106	-0.013214
0.108	-0.013213559
0.109	-0.01980339
0.111	-0.007941695
0.112	-0.007502373
0.113	-0.010138305
0.115	-0.014092203
3.0  	0.0
