2.000000e-02	2.107132e+07
2.057958e-02	2.077247e+07
2.117596e-02	2.047768e+07
2.178963e-02	2.018698e+07
2.242107e-02	1.990056e+07
2.307082e-02	1.961830e+07
2.373939e-02	1.933996e+07
2.442734e-02	1.906561e+07
2.513523e-02	1.879516e+07
2.586363e-02	1.852855e+07
2.661314e-02	1.826573e+07
2.738436e-02	1.800666e+07
2.817794e-02	1.775126e+07
2.899452e-02	1.749949e+07
2.983476e-02	1.725130e+07
3.069934e-02	1.700664e+07
3.158899e-02	1.676545e+07
3.250441e-02	1.652766e+07
3.344636e-02	1.629327e+07
3.441561e-02	1.606225e+07
3.541295e-02	1.583447e+07
3.643919e-02	1.560993e+07
3.749517e-02	1.538858e+07
3.858175e-02	1.517037e+07
3.969982e-02	1.495520e+07
4.085029e-02	1.474319e+07
4.203410e-02	1.453414e+07
4.325222e-02	1.432800e+07
4.450563e-02	1.412492e+07
4.579537e-02	1.392458e+07
4.712249e-02	1.372723e+07
4.848806e-02	1.353221e+07
4.989321e-02	1.334318e+07
5.133907e-02	1.315395e+07
5.282684e-02	1.296745e+07
5.435772e-02	1.278359e+07
5.593296e-02	1.260234e+07
5.755386e-02	1.242366e+07
5.922172e-02	1.224752e+07
6.093792e-02	1.207388e+07
6.270386e-02	1.190270e+07
6.452097e-02	1.173395e+07
6.639073e-02	1.156760e+07
6.831469e-02	1.140361e+07
7.029439e-02	1.124194e+07
7.233147e-02	1.108257e+07
7.442758e-02	1.092546e+07
7.658443e-02	1.077057e+07
7.880379e-02	1.061789e+07
8.108746e-02	1.046737e+07
8.343731e-02	1.031899e+07
8.585526e-02	1.017271e+07
8.834328e-02	1.002852e+07
9.090340e-02	9.886367e+06
9.353771e-02	9.746232e+06
9.624836e-02	9.608086e+06
9.903757e-02	9.471901e+06
1.019076e-01	9.337649e+06
1.048608e-01	9.205303e+06
1.078996e-01	9.074835e+06
1.110264e-01	8.946217e+06
1.142439e-01	8.819426e+06
1.175546e-01	8.694436e+06
1.209612e-01	8.571220e+06
1.244666e-01	8.449754e+06
1.280735e-01	8.330011e+06
1.317850e-01	8.211969e+06
1.356040e-01	8.095603e+06
1.395337e-01	7.980889e+06
1.435773e-01	7.867802e+06
1.477381e-01	7.756306e+06
1.520194e-01	7.646425e+06
1.564248e-01	7.538089e+06
1.609579e-01	7.431292e+06
1.656223e-01	7.326012e+06
1.704219e-01	7.222226e+06
1.753606e-01	7.119915e+06
1.804424e-01	7.019058e+06
1.856715e-01	6.919651e+06
1.910521e-01	6.821656e+06
1.965887e-01	6.725035e+06
2.022857e-01	6.629787e+06
2.081478e-01	6.535891e+06
2.141797e-01	6.443330e+06
2.203865e-01	6.352084e+06
2.267731e-01	6.258068e+06
2.333448e-01	6.159572e+06
2.401070e-01	6.072233e+06
2.470651e-01	5.986177e+06
2.542248e-01	5.901272e+06
2.615921e-01	5.817574e+06
2.691728e-01	5.735066e+06
2.769732e-01	5.653731e+06
2.849997e-01	5.573553e+06
2.932588e-01	5.494515e+06
3.017572e-01	5.416593e+06
3.105019e-01	5.339765e+06
3.195000e-01	5.263962e+06
3.287588e-01	5.189304e+06
3.382860e-01	5.115708e+06
3.480893e-01	5.043157e+06
3.581766e-01	4.971638e+06
3.685563e-01	4.901130e+06
3.792368e-01	4.831637e+06
3.902268e-01	4.763126e+06
4.015352e-01	4.695575e+06
4.131714e-01	4.628908e+06
4.251448e-01	4.563260e+06
4.374652e-01	4.498544e+06
4.501426e-01	4.434749e+06
4.631874e-01	4.371860e+06
4.766102e-01	4.309866e+06
4.904220e-01	4.248753e+06
5.046340e-01	4.188509e+06
5.192579e-01	4.129122e+06
5.343056e-01	4.070488e+06
5.497894e-01	4.012761e+06
5.657219e-01	3.955855e+06
5.821160e-01	3.899757e+06
5.989853e-01	3.844457e+06
6.163434e-01	3.789943e+06
6.342046e-01	3.736204e+06
6.525833e-01	3.683229e+06
6.714947e-01	3.631008e+06
6.909541e-01	3.579458e+06
7.109774e-01	3.528688e+06
7.315810e-01	3.478648e+06
7.527816e-01	3.429318e+06
7.745967e-01	3.380690e+06
7.970439e-01	3.332753e+06
8.201416e-01	3.285498e+06
8.439087e-01	3.238915e+06
8.683645e-01	3.192994e+06
8.935290e-01	3.147673e+06
